Lang,Text,Author,Service
en,"Dear sir, 
I have availed loan rs. 1.70 cr from hdfc bank &amp; paid intrest on time.
 but my cmr is 9 which is wrongly.
Due to as per cibil report an amount of overdue rs 1,47,039/- is still showing as overdue
But which is already paid on time related documents attached herewith
2/3",PropShivsh8317,loan
en,"@ICICIBank_Care On BHIM app , ICICI Rupay credit card option is being shown, but icici bank logo isn't there , moreover I'm  unable to link my rupay credit card .. kindly suggest",PrakashLala23,card
en,creditcardz kindly tell u rbl bajaj finserve super card charge heavy interest converting emi holding tell u sbi card prime signature also,Impratik777,card
en,insure health hdfc ergo optimum secure health insurance get restore benefit offer restoration base sum insured enjoy rain without worrying health http co agr w yz http co et uk lg,InsurLife1,insurance
en,pnb money transfer another account http co gwaa c vli talkersmoney finance money investing success business entrepreneur rich stock sensex nifty mutualfunds insurance bank personalfinance financecoach,Talkers_Money,insurance
en,rt itigerup tiger global investment wealth management expert committed providing highest quality fina,Calvin775832431,investment
en,"Launch your FIRSTAP Sticker based Rupay Platinum Debit Card on Yes bank and Axis bank. @RuPay_npci @dilipasbe 

For past 2 years, both banks have stopped issuing Rupay Platinum Debit Card for savings account holders. Sticker based RuPay Platinum Debit Card will be the best option",AbhiChtrj,card
mr,"खुशखबर! आता डेबिट कार्डशिवाय कोणत्याही बँकेच्या ATM मधून पैसे काढता येणार, ‘या’ बँकेनं दिली मोठी सुविधा

#debitcard #atm #atm #money #finance

https://t.co/aibGfDxR2I   &lt;&lt; येथे वाचा सविस्तर वृत्त https://t.co/FcdkcDs1eE",LoksattaLive,card
en,rt mysterydealz msi modern amd ryzen u cm fhd hz laptop gb tb nvme ssd link http co zorto drq apply,GritupCareers,emi
en,rt odnutcho preview chokun focus proxie bright life insurance proxie,bmywinter,insurance
en,rt mdwaseemkhan luckily sister bajaj health emi card medical expense got sorted thru thnx bajaj,EveHayley480,emi
en,cenbank great regret dissatisfaction write fix deposit union home saving loan subsidiary unionbank ng tenure day since till paid giving plenty excuse need money pls help,henry7125,savings
en,American Express Credit Card Payment https://t.co/jkGA0LOi6q,amitpau2025,card
en,"#Learn_Atrocities_Tampering_From_Andhra_Government Volunteer system was introduced by&amp; Rs.5000 as honarorium per month to 2 lakh volunteers.They are collecting Aadhaar,Bank,Iris&amp;Pan details from every household.Just to transfer as loan to these individuals to loot! @AmitShah",bsvarmahyd,loan
en,"@ShivAroor DND is willfully ignored by rascal call centres. Govt turns a blind eye. Seems call centres are an industry worth Crores. Chinese piggu banking ""I am from HDFC/ICICI/Axis Bank/Bajaj Finance, I don't know your name, do you want a loan?""",ragub6,loan
en,@AxisBank Dil Se Open but you should open your eyes also... bad experience with Axis Bank Credit Card.,Deepak930480555,card
en,rt kcbgroup drum roll moment waiting kcb capital kcb investment bank get started bu,DjCayler149557,investment
en,ijezie anozie whalechart would go bankrupt crypto investment banking asset management wealth management mortgage loan part better,Mihalbig,investment
en,good health great gain wellness check something everyone take serious bet reliance health better thorough get health insurance thank later http co za dz ttyw,atsuwe_imoter,insurance
en,Dear @HDFC_Bank on Tuesday I have requested for new debit card at your tonk road branch jaipur and executive says I will receive within week. But till date I have not received a single msg from your side... Plz look,nvnpareek,card
en,thesaltynco occupydemocrats mad tax cut rich unfair well understand gripe biden president graduated mean ppl struggling massive student loan debt selfish,SkeenePaulette,loan
en,cost emi option available bajaj finserv hdfc contact u offer info newkitchenworld newkitchenworldblr nkw nkwin newkitchenworldinteriors kaff influencermarketing chimney kitchendesign http co dvvo fslbr,nkw_kaff,emi
en,rt odnutcho proxie bright life insurance proxieth proxiechokun http co kgj,bemyyeoljhbwgk,insurance
en,allianz pnb life insurance inc announced able post remarkable growth insurer said statement issued last tuesday produced p billion gross written premium gwp income http co bvgmq,BusinessMirror,insurance
en,"I want to transfer my salary account to HDFC from ICICI Bank as I am not satisfied with @ICICIBank 's service.
I maintain a decent MAB. Let me know which variant of account, debit, and credit card will you give me. 
@HDFC_Bank , let me know of any more details you need in DM.",jinam_shah,card
en,"Dear @AxisBank @AxisBankSupport @Flipkart 
I requested for Flipkart axis Bank credit card but i don't know why did you provided me fipkart super elite credit card which is totally useless. I want to upgrade it to some better card which don't have any charges.",SatyamRai2017,card
en,"Want to avail a car loan. Can someone from ICICI bank help ?

#ICICIBank #carloan",Luvmalik09,loan
en,@Yishay__Majors @rjmcmurphy91 @shift_in2_turbo You are. Biden intentionally used the HEROS act so SCOTUS would kill it. I had mine forgiven as a disabled vet under Trump. That does not equate to Trump wanting to forgive student loans https://t.co/FBDTUl5wB9,duopoly_the,loan
en,important explore different investment avenue help maximize retirement corpus bajaj fixed deposit senior citizen one best investment option click read http co nb hulrqi bajajfinserv bajajfinance,Bajaj_Finserv,investment
en,rt stock precision u ethanol popular investment theme blending petrol alcoholic drink hand sanitizers antisept,t__node,investment
en,"Esteemed @AshwiniVaishnaw Sir
Now in #Train-Tragedy,Crores of rupeesdamagedby #AntiNationals. My son Dr SANJAY RAJ had availed #education Loan to be a doctor from PNB,Mahatab Road,Cuttack.He worked hard to save lives at #DHH,https://t.co/Bjwlc8xMmg bank tortures.@PMOIndia.Help",drrkmohanty,loan
en,rt iciciprulife world leading batsman surya kumar got field covered batting similarly challenge,ShivanshCoolSh1,insurance
en,rt jamesbradleyca biden department education announced today canceling debt federal student loa,jackantoniii,loan
en,"@pnbindia @jagograhakjago @pnbhousingfinan 

I have opted for home loan and bank given me insurance but i dont want to continue with this insurance as I have my already my health insurance and term insurance , i want to cancel insurance from pnb and want refund for the same",sumi143t,loan
en,rt cscdmbharatpur rjcscrajasthan joint aegis csc life insurance corporation india vle training program organi,RJCSCRAJASTHAN,insurance
en,rt jesseleedow year well fargo decided make leap towards sofi primary bank account setting,jeff_s_ward,savings
en,"@ICICIBank  someone is scaming using data of my ICICI credit card call me and giving me loan at 7%
Please take action because they have verified profile on Truecaller as ICICI Bank https://t.co/z8onJ7lYdo",MSWorld62592137,loan
en,"@nsitharaman Axis Bank personal loan pre closure was done last month 16, full loan amount was deducted from my sb account. But again July month EMI was deducted from my sb account. Totally unfair as the loan amount fully paid on what ground bank authority is taking my money.",Sathyan96573684,loan
en,aajtak zeenews starnews bajaj finance recovery agent threatening give emi month financial crisis ready listen threating pay emi till evening called shouting abusing like hell kindly help,nigam13812,emi
en,life insurance corp co say decreasing shareholding exide industry,DTCTimes,insurance
en,gald inform challenge wealth management program held july july july wealth management mainland china greater bay area market global investment amp fund interact top wealth management professional http co cqlwvo b,DayDayHappy_6,investment
en,rt jamesbradleyca biden department education announced today canceling debt federal student loa,sheritwits,loan
en,rt standardbankza make saving habit stand chance winning opening deposit amp c apply http co uxdalntyzf sblove,Madubaka,savings
en,"HP Intel Core i3 11th Gen Laptop (15.6 inch, 8GB, 512GB, Windows 11, MS Office, Intel UHD, FHD Display)

Deal Price: Rs 39,490

HDFC/ICICI Bank Credit Card Price: Rs 35,990

Offer Link: https://t.co/Qklg8T5DJ7

#Croma - A Tata Enterprise (Wishlist Sale)

#Ad",discountsdeck,card
en,maxonthecoast yet politician medium use healthcare promote false sense pride use tool look nose u swear pay hc would u paying private insurance,Max_TO,insurance
en,essential thing must know buying health insurance insurance healthinsurance http co kqoskeylhu,indiacom,insurance
en,ingelramdecoucy johncusack client r betrayed everywhere due rep conflict interest investing industry business insurance govt amp collective kickback scheme expense poor amp regular folk lord preemptively give hardhearted wealthy authority medicine th max,BenHellman4,insurance
en,rt art wallet let forget revolutionary world defi integrating crypto wallet defi platform gain acces,Emerson55512938,investment
en,feelingview go insurance covered hospital city check policy bajar compare aditya birla parent health insurance star health insurance check hospital covered provides cashless service rating,shanthojabhai,insurance
en,potus student loan credit card debt credit card relief everyone benefit one go college fair,borimami68,loan
en,rt deepakshenoy interesting way bajaj finance used grow con durable loan later copied bank got rapped,aveverse,loan
en,davidhogg big picture problem everyone reliance insurance live home afford accruing mountain debt saving get medical problem relying insurance save u hardship much larger root problem play,TritadorXYZ,insurance
en,kitco news hong kong security investment institute hksi announces offer digital asset wealth management training course help educate trader region hong kong offer digital asset training crypto trader,dennyabandone,investment
en,prahi wealth wealth planner lic life insurance health insurance personal accident contact email prahiwealth gmail com website http co z sqhlvxdw prahiwealth prahiwealth lic lifeinsurance healthinsurance personalaccident http co skn zqc,PrahiWealth,insurance
in,"@ICICIBank @RBI  PNB ka loan ICICI me BT kraya tha, ICICI ne jo D.D Pnb ko Diya usme mistake ke karan pnb ne nhi liya,fir maine RM parminder(Icici Bank,Feroz Gandhi Market,Ludhiana) ko D.D bapas kar Diya,aaj 34din me new D.D aya,To fir 34din ka byaj kyo liya?
A/c LPJAL00047777582",5Strangerss,loan
en,rt iciciprulife world leading batsman surya kumar got field covered batting similarly challenge,bhagchandkhat17,insurance
en,want millon dollar mansion private jet gas guzzling hummer gonna pay loan qunt http co exgdacx k,JWilder9,loan
en,sanatankp hi anantnag awaiting response end detail investigate concern kindly share detail requested help u serve better regard tata aig general insurance co ltd,TATAAIGIndia,insurance
en,achieved bharti axa life insurance company cr business fy http co ghdpdbvt,RPDURGESHRUDRA,insurance
en,rt atta urrah pmshehbazspeed prime minister shehbaz said recovery ratio youth kissan loan scheme falsifie,HiraSafeer896,loan
en,rt santoshmishra bajaj finance urgent response needed paid loan remain open balance r waiting,santoshmishra11,loan
en,rt myromancelist way p max slow blinked said nong nat free life insurance like little cat telling nanat,bloodywolf28,insurance
